"cnty_fips","display_name","Value","theme_range"
51049,"""Cumberland, (VA)""",367.1,"93.8 - 378.0 (645)"
51053,"""Dinwiddie, (VA)""",446.7,"427.3 - 473.8 (643)"
51057,"""Essex, (VA)""",456.8,"427.3 - 473.8 (643)"
51063,"""Floyd, (VA)""",408.9,"378.1 - 427.2 (645)"
51065,"""Fluvanna, (VA)""",361.8,"93.8 - 378.0 (645)"
51067,"""Franklin County, (VA)""",399,"378.1 - 427.2 (645)"
51073,"""Gloucester, (VA)""",441.7,"427.3 - 473.8 (643)"
51075,"""Goochland, (VA)""",378.2,"378.1 - 427.2 (645)"
51079,"""Greene, (VA)""",381.8,"378.1 - 427.2 (645)"
51081,"""Greensville, (VA)""",650,"541.3 - 1028.0 (641)"
51083,"""Halifax, (VA)""",488.7,"473.9 - 541.2 (647)"
51085,"""Hanover, (VA)""",386.2,"378.1 - 427.2 (645)"
51087,"""Henrico, (VA)""",398.6,"378.1 - 427.2 (645)"
51089,"""Henry, (VA)""",457.4,"427.3 - 473.8 (643)"
51093,"""Isle of Wight, (VA)""",410.9,"378.1 - 427.2 (645)"
51095,"""James City, (VA)""",335.4,"93.8 - 378.0 (645)"
51097,"""King and Queen, (VA)""",462.7,"427.3 - 473.8 (643)"
51099,"""King George, (VA)""",360.9,"93.8 - 378.0 (645)"
51101,"""King William, (VA)""",448,"427.3 - 473.8 (643)"
51103,"""Lancaster, (VA)""",444.1,"427.3 - 473.8 (643)"
51109,"""Louisa, (VA)""",401,"378.1 - 427.2 (645)"
51111,"""Lunenburg, (VA)""",548.2,"541.3 - 1028.0 (641)"
51115,"""Mathews, (VA)""",432.1,"427.3 - 473.8 (643)"
51117,"""Mecklenburg, (VA)""",516.7,"473.9 - 541.2 (647)"
51119,"""Middlesex, (VA)""",464.8,"427.3 - 473.8 (643)"
51121,"""Montgomery, (VA)""",399.1,"378.1 - 427.2 (645)"
51125,"""Nelson, (VA)""",445.8,"427.3 - 473.8 (643)"
51127,"""New Kent, (VA)""",389.8,"378.1 - 427.2 (645)"
51131,"""Northampton, (VA)""",499.2,"473.9 - 541.2 (647)"
51133,"""Northumberland, (VA)""",444.9,"427.3 - 473.8 (643)"
51135,"""Nottoway, (VA)""",681,"541.3 - 1028.0 (641)"
51137,"""Orange, (VA)""",411.1,"378.1 - 427.2 (645)"
51141,"""Patrick, (VA)""",475.4,"473.9 - 541.2 (647)"
51143,"""Pittsylvania, (VA)""",432.6,"427.3 - 473.8 (643)"
51145,"""Powhatan, (VA)""",372,"93.8 - 378.0 (645)"
51147,"""Prince Edward, (VA)""",503.9,"473.9 - 541.2 (647)"
51149,"""Prince George, (VA)""",354.2,"93.8 - 378.0 (645)"
51159,"""Richmond County, (VA)""",450.7,"427.3 - 473.8 (643)"
51161,"""Roanoke County, (VA)""",389.6,"378.1 - 427.2 (645)"
51163,"""Rockbridge, (VA)""",367.3,"93.8 - 378.0 (645)"
51175,"""Southampton, (VA)""",463.5,"427.3 - 473.8 (643)"
51177,"""Spotsylvania, (VA)""",377.5,"93.8 - 378.0 (645)"
51181,"""Surry, (VA)""",409,"378.1 - 427.2 (645)"
51183,"""Sussex, (VA)""",480.4,"473.9 - 541.2 (647)"
51193,"""Westmoreland, (VA)""",433.8,"427.3 - 473.8 (643)"
51199,"""York, (VA)""",312.2,"93.8 - 378.0 (645)"
51530,"""Buena Vista, (VA)""",445.6,"427.3 - 473.8 (643)"
51540,"""Charlottesville, (VA)""",405.3,"378.1 - 427.2 (645)"
51550,"""Chesapeake, (VA)""",435,"427.3 - 473.8 (643)"
51570,"""Colonial Heights, (VA)""",477.5,"473.9 - 541.2 (647)"
51580,"""Covington, (VA)""",867,"541.3 - 1028.0 (641)"
51590,"""Danville, (VA)""",630.3,"541.3 - 1028.0 (641)"
51595,"""Emporia, (VA)""",646.8,"541.3 - 1028.0 (641)"
51620,"""Franklin City, (VA)""",745.8,"541.3 - 1028.0 (641)"
51630,"""Fredericksburg, (VA)""",376.7,"93.8 - 378.0 (645)"
51650,"""Hampton, (VA)""",468.7,"427.3 - 473.8 (643)"
51670,"""Hopewell, (VA)""",556.5,"541.3 - 1028.0 (641)"
51678,"""Lexington, (VA)""",466.5,"427.3 - 473.8 (643)"
51680,"""Lynchburg, (VA)""",509,"473.9 - 541.2 (647)"
51690,"""Martinsville, (VA)""",842.3,"541.3 - 1028.0 (641)"
51700,"""Newport News, (VA)""",448.9,"427.3 - 473.8 (643)"
51710,"""Norfolk, (VA)""",529.3,"473.9 - 541.2 (647)"
51730,"""Petersburg, (VA)""",717.4,"541.3 - 1028.0 (641)"
51735,"""Poquoson, (VA)""",430,"427.3 - 473.8 (643)"
51740,"""Portsmouth, (VA)""",554.7,"541.3 - 1028.0 (641)"
51750,"""Radford, (VA)""",472.1,"427.3 - 473.8 (643)"
51760,"""Richmond City, (VA)""",452.3,"427.3 - 473.8 (643)"
51770,"""Roanoke City, (VA)""",546.1,"541.3 - 1028.0 (641)"
51775,"""Salem, (VA)""",468.3,"427.3 - 473.8 (643)"
51790,"""Staunton, (VA)""",499.8,"473.9 - 541.2 (647)"
51800,"""Suffolk, (VA)""",437.8,"427.3 - 473.8 (643)"
51810,"""Virginia Beach, (VA)""",368.6,"93.8 - 378.0 (645)"
51820,"""Waynesboro, (VA)""",446.4,"427.3 - 473.8 (643)"
51830,"""Williamsburg, (VA)""",310.4,"93.8 - 378.0 (645)"
54025,"""Greenbrier, (WV)""",448.9,"427.3 - 473.8 (643)"
54063,"""Monroe, (WV)""",441.4,"427.3 - 473.8 (643)"
10001,"""Kent, (DE)""",452.6,"427.3 - 473.8 (643)"
10003,"""New Castle, (DE)""",406.6,"378.1 - 427.2 (645)"
10005,"""Sussex, (DE)""",426.9,"378.1 - 427.2 (645)"
11001,"""District of Columbia, (DC)""",486,"473.9 - 541.2 (647)"
24001,"""Allegany, (MD)""",498.1,"473.9 - 541.2 (647)"
24003,"""Anne Arundel, (MD)""",429.4,"427.3 - 473.8 (643)"
24005,"""Baltimore County, (MD)""",461.3,"427.3 - 473.8 (643)"
24009,"""Calvert, (MD)""",435.7,"427.3 - 473.8 (643)"
24011,"""Caroline, (MD)""",500.1,"473.9 - 541.2 (647)"
24013,"""Carroll, (MD)""",448.9,"427.3 - 473.8 (643)"
24015,"""Cecil, (MD)""",505.3,"473.9 - 541.2 (647)"
24017,"""Charles, (MD)""",437.9,"427.3 - 473.8 (643)"
24019,"""Dorchester, (MD)""",545.5,"541.3 - 1028.0 (641)"
24021,"""Frederick, (MD)""",396,"378.1 - 427.2 (645)"
24023,"""Garrett, (MD)""",497.4,"473.9 - 541.2 (647)"
24025,"""Harford, (MD)""",423.3,"378.1 - 427.2 (645)"
24027,"""Howard, (MD)""",305,"93.8 - 378.0 (645)"
24029,"""Kent, (MD)""",439.6,"427.3 - 473.8 (643)"
24031,"""Montgomery, (MD)""",271.8,"93.8 - 378.0 (645)"
24033,"""Prince George's, (MD)""",446.3,"427.3 - 473.8 (643)"
24035,"""Queen Anne's, (MD)""",398.8,"378.1 - 427.2 (645)"
24041,"""Talbot, (MD)""",346.8,"93.8 - 378.0 (645)"
24043,"""Washington, (MD)""",472,"427.3 - 473.8 (643)"
24045,"""Wicomico, (MD)""",599.2,"541.3 - 1028.0 (641)"
24510,"""Baltimore City, (MD)""",584.5,"541.3 - 1028.0 (641)"
34001,"""Atlantic, (NJ)""",487.9,"473.9 - 541.2 (647)"
34003,"""Bergen, (NJ)""",330.1,"93.8 - 378.0 (645)"
34005,"""Burlington, (NJ)""",421.5,"378.1 - 427.2 (645)"
34007,"""Camden, (NJ)""",453.8,"427.3 - 473.8 (643)"
34009,"""Cape May, (NJ)""",508.7,"473.9 - 541.2 (647)"
34011,"""Cumberland, (NJ)""",535.8,"473.9 - 541.2 (647)"
34013,"""Essex, (NJ)""",409.8,"378.1 - 427.2 (645)"
34015,"""Gloucester, (NJ)""",474.3,"473.9 - 541.2 (647)"
34019,"""Hunterdon, (NJ)""",324.1,"93.8 - 378.0 (645)"
34021,"""Mercer, (NJ)""",382.7,"378.1 - 427.2 (645)"
34023,"""Middlesex, (NJ)""",372.8,"93.8 - 378.0 (645)"
34025,"""Monmouth, (NJ)""",390.2,"378.1 - 427.2 (645)"
34027,"""Morris, (NJ)""",350.5,"93.8 - 378.0 (645)"
34029,"""Ocean, (NJ)""",464.8,"427.3 - 473.8 (643)"
34031,"""Passaic, (NJ)""",389.4,"378.1 - 427.2 (645)"
34033,"""Salem, (NJ)""",524.4,"473.9 - 541.2 (647)"
34035,"""Somerset, (NJ)""",339,"93.8 - 378.0 (645)"
34037,"""Sussex, (NJ)""",414.2,"378.1 - 427.2 (645)"
34039,"""Union, (NJ)""",369.4,"93.8 - 378.0 (645)"
34041,"""Warren, (NJ)""",424.8,"378.1 - 427.2 (645)"
36003,"""Allegany, (NY)""",432.8,"427.3 - 473.8 (643)"
36007,"""Broome, (NY)""",423.8,"378.1 - 427.2 (645)"
36009,"""Cattaraugus, (NY)""",521.5,"473.9 - 541.2 (647)"
36011,"""Cayuga, (NY)""",418.8,"378.1 - 427.2 (645)"
36013,"""Chautauqua, (NY)""",502.5,"473.9 - 541.2 (647)"
36015,"""Chemung, (NY)""",488.4,"473.9 - 541.2 (647)"
36017,"""Chenango, (NY)""",558.3,"541.3 - 1028.0 (641)"
36023,"""Cortland, (NY)""",402.2,"378.1 - 427.2 (645)"
36025,"""Delaware, (NY)""",467.7,"427.3 - 473.8 (643)"
36029,"""Erie, (NY)""",446,"427.3 - 473.8 (643)"
36033,"""Franklin, (NY)""",426.7,"378.1 - 427.2 (645)"
36035,"""Fulton, (NY)""",469.8,"427.3 - 473.8 (643)"
36037,"""Genesee, (NY)""",414.3,"378.1 - 427.2 (645)"
36039,"""Greene, (NY)""",437.3,"427.3 - 473.8 (643)"
36041,"""Hamilton, (NY)""",413.1,"378.1 - 427.2 (645)"
36043,"""Herkimer, (NY)""",452.3,"427.3 - 473.8 (643)"
36045,"""Jefferson, (NY)""",463.8,"427.3 - 473.8 (643)"
36049,"""Lewis, (NY)""",458.1,"427.3 - 473.8 (643)"
36051,"""Livingston, (NY)""",348.9,"93.8 - 378.0 (645)"
36053,"""Madison, (NY)""",355.1,"93.8 - 378.0 (645)"
36055,"""Monroe, (NY)""",355.5,"93.8 - 378.0 (645)"
36057,"""Montgomery, (NY)""",477.2,"473.9 - 541.2 (647)"
36063,"""Niagara, (NY)""",503.7,"473.9 - 541.2 (647)"
36065,"""Oneida, (NY)""",454.2,"427.3 - 473.8 (643)"
36067,"""Onondaga, (NY)""",392.7,"378.1 - 427.2 (645)"
36069,"""Ontario, (NY)""",358.7,"93.8 - 378.0 (645)"
36071,"""Orange, (NY)""",398.3,"378.1 - 427.2 (645)"
36073,"""Orleans, (NY)""",458.1,"427.3 - 473.8 (643)"
36075,"""Oswego, (NY)""",463.2,"427.3 - 473.8 (643)"
36077,"""Otsego, (NY)""",425.9,"378.1 - 427.2 (645)"
36085,"""Richmond, (NY)""",514.9,"473.9 - 541.2 (647)"
36089,"""St. Lawrence, (NY)""",450.5,"427.3 - 473.8 (643)"
36095,"""Schoharie, (NY)""",421.4,"378.1 - 427.2 (645)"
36097,"""Schuyler, (NY)""",467,"427.3 - 473.8 (643)"
36099,"""Seneca, (NY)""",396.6,"378.1 - 427.2 (645)"
36101,"""Steuben, (NY)""",438,"427.3 - 473.8 (643)"
36105,"""Sullivan, (NY)""",412.3,"378.1 - 427.2 (645)"
36107,"""Tioga, (NY)""",407.4,"378.1 - 427.2 (645)"
36109,"""Tompkins, (NY)""",362.6,"93.8 - 378.0 (645)"
36111,"""Ulster, (NY)""",402.5,"378.1 - 427.2 (645)"
36117,"""Wayne, (NY)""",369.5,"93.8 - 378.0 (645)"
36121,"""Wyoming, (NY)""",454.4,"427.3 - 473.8 (643)"
36123,"""Yates, (NY)""",381.1,"378.1 - 427.2 (645)"
42001,"""Adams, (PA)""",420.9,"378.1 - 427.2 (645)"
42003,"""Allegheny, (PA)""",451.8,"427.3 - 473.8 (643)"
42005,"""Armstrong, (PA)""",450.7,"427.3 - 473.8 (643)"
42007,"""Beaver, (PA)""",470.7,"427.3 - 473.8 (643)"
42009,"""Bedford, (PA)""",482.6,"473.9 - 541.2 (647)"
42011,"""Berks, (PA)""",451.3,"427.3 - 473.8 (643)"
42013,"""Blair, (PA)""",469.5,"427.3 - 473.8 (643)"
42015,"""Bradford, (PA)""",432.8,"427.3 - 473.8 (643)"
42017,"""Bucks, (PA)""",355,"93.8 - 378.0 (645)"
42019,"""Butler, (PA)""",431.2,"427.3 - 473.8 (643)"
42021,"""Cambria, (PA)""",467.3,"427.3 - 473.8 (643)"
42023,"""Cameron, (PA)""",453.3,"427.3 - 473.8 (643)"
42025,"""Carbon, (PA)""",458.8,"427.3 - 473.8 (643)"
42027,"""Centre, (PA)""",382.8,"378.1 - 427.2 (645)"
42029,"""Chester, (PA)""",371,"93.8 - 378.0 (645)"
42031,"""Clarion, (PA)""",452.7,"427.3 - 473.8 (643)"
42033,"""Clearfield, (PA)""",451.2,"427.3 - 473.8 (643)"
42035,"""Clinton, (PA)""",452.8,"427.3 - 473.8 (643)"
42037,"""Columbia, (PA)""",447.5,"427.3 - 473.8 (643)"
42039,"""Crawford, (PA)""",475.8,"473.9 - 541.2 (647)"
42041,"""Cumberland, (PA)""",430.4,"427.3 - 473.8 (643)"
42043,"""Dauphin, (PA)""",437.9,"427.3 - 473.8 (643)"
42045,"""Delaware, (PA)""",423.3,"378.1 - 427.2 (645)"
42047,"""Elk, (PA)""",448.8,"427.3 - 473.8 (643)"
42049,"""Erie, (PA)""",414,"378.1 - 427.2 (645)"
42051,"""Fayette, (PA)""",558.5,"541.3 - 1028.0 (641)"
42053,"""Forest, (PA)""",457.3,"427.3 - 473.8 (643)"
42055,"""Franklin, (PA)""",405.2,"378.1 - 427.2 (645)"
42057,"""Fulton, (PA)""",468.3,"427.3 - 473.8 (643)"
42059,"""Greene, (PA)""",541.9,"541.3 - 1028.0 (641)"
42061,"""Huntingdon, (PA)""",430,"427.3 - 473.8 (643)"
42063,"""Indiana, (PA)""",443.8,"427.3 - 473.8 (643)"
42065,"""Jefferson, (PA)""",451.6,"427.3 - 473.8 (643)"
42067,"""Juniata, (PA)""",419.4,"378.1 - 427.2 (645)"
42069,"""Lackawanna, (PA)""",509.9,"473.9 - 541.2 (647)"
42071,"""Lancaster, (PA)""",388.8,"378.1 - 427.2 (645)"
42073,"""Lawrence, (PA)""",489.4,"473.9 - 541.2 (647)"
42075,"""Lebanon, (PA)""",444.8,"427.3 - 473.8 (643)"
42077,"""Lehigh, (PA)""",374.6,"93.8 - 378.0 (645)"
42079,"""Luzerne, (PA)""",493.2,"473.9 - 541.2 (647)"
42081,"""Lycoming, (PA)""",411.4,"378.1 - 427.2 (645)"
42083,"""McKean, (PA)""",484.9,"473.9 - 541.2 (647)"
42085,"""Mercer, (PA)""",486.1,"473.9 - 541.2 (647)"
42087,"""Mifflin, (PA)""",396,"378.1 - 427.2 (645)"
42089,"""Monroe, (PA)""",420,"378.1 - 427.2 (645)"
42091,"""Montgomery, (PA)""",390.1,"378.1 - 427.2 (645)"
42093,"""Montour, (PA)""",403,"378.1 - 427.2 (645)"
42095,"""Northampton, (PA)""",373.1,"93.8 - 378.0 (645)"
42097,"""Northumberland, (PA)""",474.6,"473.9 - 541.2 (647)"
42099,"""Perry, (PA)""",427.1,"378.1 - 427.2 (645)"
42101,"""Philadelphia, (PA)""",513.4,"473.9 - 541.2 (647)"
42103,"""Pike, (PA)""",407.3,"378.1 - 427.2 (645)"
42105,"""Potter, (PA)""",428.2,"427.3 - 473.8 (643)"
42107,"""Schuylkill, (PA)""",574.4,"541.3 - 1028.0 (641)"
42109,"""Snyder, (PA)""",379.2,"378.1 - 427.2 (645)"
42111,"""Somerset, (PA)""",466.9,"427.3 - 473.8 (643)"
42113,"""Sullivan, (PA)""",459.9,"427.3 - 473.8 (643)"
42115,"""Susquehanna, (PA)""",438.7,"427.3 - 473.8 (643)"
42117,"""Tioga, (PA)""",439.2,"427.3 - 473.8 (643)"
42119,"""Union, (PA)""",373.6,"93.8 - 378.0 (645)"
42121,"""Venango, (PA)""",459.9,"427.3 - 473.8 (643)"
42123,"""Warren, (PA)""",429,"427.3 - 473.8 (643)"
42125,"""Washington, (PA)""",423.2,"378.1 - 427.2 (645)"
42127,"""Wayne, (PA)""",464,"427.3 - 473.8 (643)"
42129,"""Westmoreland, (PA)""",436.3,"427.3 - 473.8 (643)"
42131,"""Wyoming, (PA)""",498.8,"473.9 - 541.2 (647)"
42133,"""York, (PA)""",394.9,"378.1 - 427.2 (645)"
51013,"""Arlington, (VA)""",262.6,"93.8 - 378.0 (645)"
51043,"""Clarke, (VA)""",411,"378.1 - 427.2 (645)"
51047,"""Culpeper, (VA)""",370.3,"93.8 - 378.0 (645)"
51059,"""Fairfax County, (VA)""",245.9,"93.8 - 378.0 (645)"
51061,"""Fauquier, (VA)""",347.6,"93.8 - 378.0 (645)"
51069,"""Frederick, (VA)""",382.8,"378.1 - 427.2 (645)"
51091,"""Highland, (VA)""",362,"93.8 - 378.0 (645)"
51107,"""Loudoun, (VA)""",263,"93.8 - 378.0 (645)"
51113,"""Madison, (VA)""",396.3,"378.1 - 427.2 (645)"
51139,"""Page, (VA)""",450.9,"427.3 - 473.8 (643)"
51153,"""Prince William, (VA)""",293.1,"93.8 - 378.0 (645)"
51157,"""Rappahannock, (VA)""",319.5,"93.8 - 378.0 (645)"
51165,"""Rockingham, (VA)""",353.4,"93.8 - 378.0 (645)"
51171,"""Shenandoah, (VA)""",354.3,"93.8 - 378.0 (645)"
51179,"""Stafford, (VA)""",375.5,"93.8 - 378.0 (645)"
51187,"""Warren, (VA)""",445.9,"427.3 - 473.8 (643)"
51510,"""Alexandria, (VA)""",297,"93.8 - 378.0 (645)"
51600,"""Fairfax City, (VA)""",354,"93.8 - 378.0 (645)"
51610,"""Falls Church, (VA)""",256.6,"93.8 - 378.0 (645)"
51660,"""Harrisonburg, (VA)""",468.2,"427.3 - 473.8 (643)"
51683,"""Manassas, (VA)""",418,"378.1 - 427.2 (645)"
51685,"""Manassas Park, (VA)""",225.3,"93.8 - 378.0 (645)"
51840,"""Winchester, (VA)""",395.7,"378.1 - 427.2 (645)"
54001,"""Barbour, (WV)""",488.1,"473.9 - 541.2 (647)"
54003,"""Berkeley, (WV)""",430,"427.3 - 473.8 (643)"
54009,"""Brooke, (WV)""",527.2,"473.9 - 541.2 (647)"
54023,"""Grant, (WV)""",460.2,"427.3 - 473.8 (643)"
54027,"""Hampshire, (WV)""",407.2,"378.1 - 427.2 (645)"
54029,"""Hancock, (WV)""",570.9,"541.3 - 1028.0 (641)"
54031,"""Hardy, (WV)""",453.8,"427.3 - 473.8 (643)"
54033,"""Harrison, (WV)""",559.1,"541.3 - 1028.0 (641)"
54037,"""Jefferson, (WV)""",431.9,"427.3 - 473.8 (643)"
54041,"""Lewis, (WV)""",576.6,"541.3 - 1028.0 (641)"
54049,"""Marion, (WV)""",593.5,"541.3 - 1028.0 (641)"
54057,"""Mineral, (WV)""",477.4,"473.9 - 541.2 (647)"
54061,"""Monongalia, (WV)""",448.5,"427.3 - 473.8 (643)"
54065,"""Morgan, (WV)""",406.6,"378.1 - 427.2 (645)"
54071,"""Pendleton, (WV)""",368.9,"93.8 - 378.0 (645)"
54075,"""Pocahontas, (WV)""",426.1,"378.1 - 427.2 (645)"
54077,"""Preston, (WV)""",471.7,"427.3 - 473.8 (643)"
54083,"""Randolph, (WV)""",463.3,"427.3 - 473.8 (643)"
54091,"""Taylor, (WV)""",491.8,"473.9 - 541.2 (647)"
54093,"""Tucker, (WV)""",471,"427.3 - 473.8 (643)"
54097,"""Upshur, (WV)""",510.1,"473.9 - 541.2 (647)"
54101,"""Webster, (WV)""",489.3,"473.9 - 541.2 (647)"
09001,"""Fairfield, (CT)""",329.7,"93.8 - 378.0 (645)"
09003,"""Hartford, (CT)""",358,"93.8 - 378.0 (645)"
09005,"""Litchfield, (CT)""",368.9,"93.8 - 378.0 (645)"
09007,"""Middlesex, (CT)""",351.3,"93.8 - 378.0 (645)"
09009,"""New Haven, (CT)""",369.6,"93.8 - 378.0 (645)"
09011,"""New London, (CT)""",351,"93.8 - 378.0 (645)"
09013,"""Tolland, (CT)""",361.7,"93.8 - 378.0 (645)"
09015,"""Windham, (CT)""",402.5,"378.1 - 427.2 (645)"
23001,"""Androscoggin, (ME)""",410.1,"378.1 - 427.2 (645)"
23005,"""Cumberland, (ME)""",340,"93.8 - 378.0 (645)"
23011,"""Kennebec, (ME)""",407.8,"378.1 - 427.2 (645)"
23013,"""Knox, (ME)""",402.9,"378.1 - 427.2 (645)"
23015,"""Lincoln, (ME)""",402.2,"378.1 - 427.2 (645)"
23017,"""Oxford, (ME)""",358.7,"93.8 - 378.0 (645)"
23023,"""Sagadahoc, (ME)""",389.7,"378.1 - 427.2 (645)"
23027,"""Waldo, (ME)""",412.7,"378.1 - 427.2 (645)"
23031,"""York, (ME)""",328.9,"93.8 - 378.0 (645)"
25001,"""Barnstable, (MA)""",345.3,"93.8 - 378.0 (645)"
25003,"""Berkshire, (MA)""",383.5,"378.1 - 427.2 (645)"
25005,"""Bristol, (MA)""",370.8,"93.8 - 378.0 (645)"
25007,"""Dukes, (MA)""",323.1,"93.8 - 378.0 (645)"
25009,"""Essex, (MA)""",333.9,"93.8 - 378.0 (645)"
25011,"""Franklin, (MA)""",372.5,"93.8 - 378.0 (645)"
25013,"""Hampden, (MA)""",392.8,"378.1 - 427.2 (645)"
25015,"""Hampshire, (MA)""",364.1,"93.8 - 378.0 (645)"
25017,"""Middlesex, (MA)""",301.8,"93.8 - 378.0 (645)"
25019,"""Nantucket, (MA)""",344.6,"93.8 - 378.0 (645)"
25021,"""Norfolk, (MA)""",313.1,"93.8 - 378.0 (645)"
25023,"""Plymouth, (MA)""",345.5,"93.8 - 378.0 (645)"
25025,"""Suffolk, (MA)""",306.3,"93.8 - 378.0 (645)"
25027,"""Worcester, (MA)""",371.4,"93.8 - 378.0 (645)"
33001,"""Belknap, (NH)""",403.3,"378.1 - 427.2 (645)"
33003,"""Carroll, (NH)""",350,"93.8 - 378.0 (645)"
33005,"""Cheshire, (NH)""",371.5,"93.8 - 378.0 (645)"
33009,"""Grafton, (NH)""",356.5,"93.8 - 378.0 (645)"
33011,"""Hillsborough, (NH)""",367.5,"93.8 - 378.0 (645)"
33013,"""Merrimack, (NH)""",368.6,"93.8 - 378.0 (645)"
33015,"""Rockingham, (NH)""",357.3,"93.8 - 378.0 (645)"
33017,"""Strafford, (NH)""",380.1,"378.1 - 427.2 (645)"
33019,"""Sullivan, (NH)""",369.8,"93.8 - 378.0 (645)"
34017,"""Hudson, (NJ)""",369.2,"93.8 - 378.0 (645)"
36001,"""Albany, (NY)""",414.4,"378.1 - 427.2 (645)"
36005,"""Bronx, (NY)""",472.2,"427.3 - 473.8 (643)"
36021,"""Columbia, (NY)""",415,"378.1 - 427.2 (645)"
36027,"""Dutchess, (NY)""",415.6,"378.1 - 427.2 (645)"
36031,"""Essex, (NY)""",346,"93.8 - 378.0 (645)"
36047,"""Kings, (NY)""",442.1,"427.3 - 473.8 (643)"
36059,"""Nassau, (NY)""",429.9,"427.3 - 473.8 (643)"
36061,"""New York, (NY)""",330.8,"93.8 - 378.0 (645)"
36079,"""Putnam, (NY)""",365.4,"93.8 - 378.0 (645)"
36081,"""Queens, (NY)""",413.4,"378.1 - 427.2 (645)"
36083,"""Rensselaer, (NY)""",435.6,"427.3 - 473.8 (643)"
36087,"""Rockland, (NY)""",348.6,"93.8 - 378.0 (645)"
36091,"""Saratoga, (NY)""",388.5,"378.1 - 427.2 (645)"
36093,"""Schenectady, (NY)""",446.1,"427.3 - 473.8 (643)"
36103,"""Suffolk, (NY)""",423.1,"378.1 - 427.2 (645)"
36113,"""Warren, (NY)""",384.1,"378.1 - 427.2 (645)"
36115,"""Washington, (NY)""",408.1,"378.1 - 427.2 (645)"
36119,"""Westchester, (NY)""",354.8,"93.8 - 378.0 (645)"
44001,"""Bristol, (RI)""",376.8,"93.8 - 378.0 (645)"
44003,"""Kent, (RI)""",388.9,"378.1 - 427.2 (645)"
44005,"""Newport, (RI)""",326.6,"93.8 - 378.0 (645)"
44007,"""Providence, (RI)""",403.8,"378.1 - 427.2 (645)"
44009,"""Washington, (RI)""",346.8,"93.8 - 378.0 (645)"
50001,"""Addison, (VT)""",386.9,"378.1 - 427.2 (645)"
50003,"""Bennington, (VT)""",413.1,"378.1 - 427.2 (645)"
50005,"""Caledonia, (VT)""",400.3,"378.1 - 427.2 (645)"
50007,"""Chittenden, (VT)""",321.7,"93.8 - 378.0 (645)"
50015,"""Lamoille, (VT)""",358.8,"93.8 - 378.0 (645)"
50017,"""Orange, (VT)""",389.7,"378.1 - 427.2 (645)"
50021,"""Rutland, (VT)""",411,"378.1 - 427.2 (645)"
50023,"""Washington, (VT)""",383.1,"378.1 - 427.2 (645)"
50025,"""Windham, (VT)""",382.8,"378.1 - 427.2 (645)"
50027,"""Windsor, (VT)""",392.2,"378.1 - 427.2 (645)"
23003,"""Aroostook, (ME)""",397.3,"378.1 - 427.2 (645)"
23007,"""Franklin, (ME)""",392.4,"378.1 - 427.2 (645)"
23009,"""Hancock, (ME)""",354.5,"93.8 - 378.0 (645)"
23019,"""Penobscot, (ME)""",407.8,"378.1 - 427.2 (645)"
23021,"""Piscataquis, (ME)""",438.6,"427.3 - 473.8 (643)"
23025,"""Somerset, (ME)""",442.1,"427.3 - 473.8 (643)"
23029,"""Washington, (ME)""",426.5,"378.1 - 427.2 (645)"
26001,"""Alcona, (MI)""",587.2,"541.3 - 1028.0 (641)"
26003,"""Alger, (MI)""",423.6,"378.1 - 427.2 (645)"
26007,"""Alpena, (MI)""",553.6,"541.3 - 1028.0 (641)"
26009,"""Antrim, (MI)""",414.7,"378.1 - 427.2 (645)"
26013,"""Baraga, (MI)""",462.4,"427.3 - 473.8 (643)"
26029,"""Charlevoix, (MI)""",424.5,"378.1 - 427.2 (645)"
26031,"""Cheboygan, (MI)""",441.4,"427.3 - 473.8 (643)"
26033,"""Chippewa, (MI)""",423.5,"378.1 - 427.2 (645)"
26039,"""Crawford, (MI)""",450.1,"427.3 - 473.8 (643)"
26041,"""Delta, (MI)""",429.7,"427.3 - 473.8 (643)"
26043,"""Dickinson, (MI)""",428.6,"427.3 - 473.8 (643)"
26047,"""Emmet, (MI)""",418.8,"378.1 - 427.2 (645)"
26053,"""Gogebic, (MI)""",492.3,"473.9 - 541.2 (647)"
26055,"""Grand Traverse, (MI)""",397.9,"378.1 - 427.2 (645)"
26061,"""Houghton, (MI)""",464.8,"427.3 - 473.8 (643)"
26071,"""Iron, (MI)""",483.3,"473.9 - 541.2 (647)"
26079,"""Kalkaska, (MI)""",483,"473.9 - 541.2 (647)"
26083,"""Keweenaw, (MI)""",440.5,"427.3 - 473.8 (643)"
26089,"""Leelanau, (MI)""",324.2,"93.8 - 378.0 (645)"
26095,"""Luce, (MI)""",420.3,"378.1 - 427.2 (645)"
26097,"""Mackinac, (MI)""",428.3,"427.3 - 473.8 (643)"
26103,"""Marquette, (MI)""",430.9,"427.3 - 473.8 (643)"
26109,"""Menominee, (MI)""",432.4,"427.3 - 473.8 (643)"
26119,"""Montmorency, (MI)""",532.4,"473.9 - 541.2 (647)"
26131,"""Ontonagon, (MI)""",506.1,"473.9 - 541.2 (647)"
26135,"""Oscoda, (MI)""",566.7,"541.3 - 1028.0 (641)"
26137,"""Otsego, (MI)""",465.2,"427.3 - 473.8 (643)"
26141,"""Presque Isle, (MI)""",502,"473.9 - 541.2 (647)"
